game_id,eventnum,eventmsgtype,eventmsgactiontype,period,wctimestring,pctimestring,homedescription,neutraldescription,visitordescription,score,scoremargin,person1type,player1_id,player1_name,player1_team_id,player1_team_city,player1_team_nickname,player1_team_abbreviation,person2type,player2_id,player2_name,player2_team_id,player2_team_city,player2_team_nickname,player2_team_abbreviation,person3type,player3_id,player3_name,player3_team_id,player3_team_city,player3_team_nickname,player3_team_abbreviation,video_available_flag,home_team_abbrev,away_team_abbrev,home_team_id,away_team_id,game_date,season,event_team,event_type_de,shot_type_de,shot_made,is_block,shot_type,seconds_elapsed,event_length,is_three,points_made,is_o_rebound,is_d_rebound,is_turnover,is_steal,foul_type,is_putback,home_player_1,home_player_1_id,home_player_2,home_player_2_id,home_player_3,home_player_3_id,home_player_4,home_player_4_id,home_player_5,home_player_5_id,away_player_1,away_player_1_id,away_player_2,away_player_2_id,away_player_3,away_player_3_id,away_player_4,away_player_4_id,away_player_5,away_player_5_id,home_possession,away_possession,fgm,fga,tpm,tpa,ftm,fta,home_plus,home_minus,away_plus,away_minus,fg_attempted,ft_attempted,fg_made,tp_made,ft_made,is_assist
42000232,112,2,79,1,9:52 PM,2:25,MISS Johnson 18' Pullup Jump Shot,,,,None,4,1629661,Cameron Johnson,1610612756,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1,PHX,DEN,1610612756,1610612743,2021-06-09 00:00:00,2021,PHX,missed_shot,,0,0,Pullup Jump shot,575,21,0,0,0,0,0,0,,0,Jae Crowder,203109,Devin Booker,1626164,Dario Saric,203967,Cameron Payne,1626166,Cameron Johnson,1629661,Nikola Jokic,203999,Facundo Campazzo,1630267,Will Barton,203115,JaMychal Green,203210,Monte Morris,1628420,0,0,0,1,0,0,0,0,0,0,0,0,t,f,f,f,f,f
42000232,110,1,108,1,9:52 PM,2:46,,,Barton 2' Cutting Dunk Shot (2 PTS) (Jokic 4 AST),18 - 22,4,5,203115,Will Barton,1610612743,Denver,Nuggets,DEN,5,203999,Nikola Jokic,1610612743,Denver,Nuggets,DEN,0,0,,,,,,1,PHX,DEN,1610612756,1610612743,2021-06-09 00:00:00,2021,DEN,shot,,1,0,Cutting Dunk Shot,554,24,0,2,0,0,0,0,,0,Jae Crowder,203109,Devin Booker,1626164,Dario Saric,203967,Cameron Payne,1626166,Cameron Johnson,1629661,Nikola Jokic,203999,Facundo Campazzo,1630267,Will Barton,203115,JaMychal Green,203210,Monte Morris,1628420,0,1,1,1,0,0,0,0,0,2,2,0,t,f,t,f,f,t
42000232,109,1,6,1,9:51 PM,3:10,Payne 1' Driving Layup (2 PTS),,,16 - 22,6,4,1626166,Cameron Payne,1610612756,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1,PHX,DEN,1610612756,1610612743,2021-06-09 00:00:00,2021,PHX,shot,,1,0,Driving Layup Shot,530,17,0,2,0,0,0,0,,0,Jae Crowder,203109,Devin Booker,1626164,Dario Saric,203967,Cameron Payne,1626166,Cameron Johnson,1629661,Nikola Jokic,203999,Facundo Campazzo,1630267,Will Barton,203115,JaMychal Green,203210,Monte Morris,1628420,1,0,1,1,0,0,0,0,2,0,0,2,t,f,t,f,f,f
42000232,107,1,108,1,9:51 PM,3:27,,,Green 2' Cutting Dunk Shot (2 PTS) (Jokic 3 AST),16 - 20,4,5,203210,JaMychal Green,1610612743,Denver,Nuggets,DEN,5,203999,Nikola Jokic,1610612743,Denver,Nuggets,DEN,0,0,,,,,,1,PHX,DEN,1610612756,1610612743,2021-06-09 00:00:00,2021,DEN,shot,,1,0,Cutting Dunk Shot,513,18,0,2,0,0,0,0,,0,Jae Crowder,203109,Devin Booker,1626164,Dario Saric,203967,Cameron Payne,1626166,Cameron Johnson,1629661,Nikola Jokic,203999,Facundo Campazzo,1630267,Will Barton,203115,JaMychal Green,203210,Monte Morris,1628420,0,1,1,1,0,0,0,0,0,2,2,0,t,f,t,f,f,t
42000232,106,1,79,1,9:51 PM,3:45,Booker 25' 3PT Pullup Jump Shot (6 PTS),,,14 - 20,6,4,1626164,Devin Booker,1610612756,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1,PHX,DEN,1610612756,1610612743,2021-06-09 00:00:00,2021,PHX,shot,,1,0,Pullup Jump shot,495,15,1,3,0,0,0,0,,0,Jae Crowder,203109,Devin Booker,1626164,Dario Saric,203967,Cameron Payne,1626166,Cameron Johnson,1629661,Nikola Jokic,203999,Facundo Campazzo,1630267,Will Barton,203115,JaMychal Green,203210,Monte Morris,1628420,1,0,1,1,1,1,0,0,3,0,0,3,t,f,t,t,f,f
42000232,99,8,0,1,9:48 PM,4:00,,,SUB: Morris FOR Rivers,,None,5,203085,Austin Rivers,1610612743,Denver,Nuggets,DEN,5,1628420,Monte Morris,1610612743,Denver,Nuggets,DEN,0,0,,,,,,0,PHX,DEN,1610612756,1610612743,2021-06-09 00:00:00,2021,DEN,substitution,,,0,,480,0,0,0,0,0,0,0,,0,Jae Crowder,203109,Devin Booker,1626164,Dario Saric,203967,Cameron Payne,1626166,Cameron Johnson,1629661,Nikola Jokic,203999,Facundo Campazzo,1630267,Will Barton,203115,JaMychal Green,203210,Monte Morris,1628420,0,0,0,0,0,0,0,0,0,0,0,0,f,f,f,f,f,f
42000232,98,8,0,1,9:48 PM,4:00,,,SUB: Green FOR Porter Jr.,,None,5,1629008,Michael Porter Jr.,1610612743,Denver,Nuggets,DEN,5,203210,JaMychal Green,1610612743,Denver,Nuggets,DEN,0,0,,,,,,0,PHX,DEN,1610612756,1610612743,2021-06-09 00:00:00,2021,DEN,substitution,,,0,,480,0,0,0,0,0,0,0,,0,Jae Crowder,203109,Devin Booker,1626164,Dario Saric,203967,Cameron Payne,1626166,Cameron Johnson,1629661,Nikola Jokic,203999,Austin Rivers,203085,Facundo Campazzo,1630267,Will Barton,203115,JaMychal Green,203210,0,0,0,0,0,0,0,0,0,0,0,0,f,f,f,f,f,f
42000232,97,8,0,1,9:48 PM,4:00,,,SUB: Barton FOR Gordon,,None,5,203932,Aaron Gordon,1610612743,Denver,Nuggets,DEN,5,203115,Will Barton,1610612743,Denver,Nuggets,DEN,0,0,,,,,,0,PHX,DEN,1610612756,1610612743,2021-06-09 00:00:00,2021,DEN,substitution,,,0,,480,0,0,0,0,0,0,0,,0,Jae Crowder,203109,Devin Booker,1626164,Dario Saric,203967,Cameron Payne,1626166,Cameron Johnson,1629661,Michael Porter Jr.,1629008,Nikola Jokic,203999,Austin Rivers,203085,Facundo Campazzo,1630267,Will Barton,203115,0,0,0,0,0,0,0,0,0,0,0,0,f,f,f,f,f,f
42000232,96,8,0,1,9:48 PM,4:00,SUB: Johnson FOR Paul,,,,None,4,101108,Chris Paul,1610612756,Phoenix,Suns,PHX,4,1629661,Cameron Johnson,1610612756,Phoenix,Suns,PHX,0,0,,,,,,0,PHX,DEN,1610612756,1610612743,2021-06-09 00:00:00,2021,PHX,substitution,,,0,,480,0,0,0,0,0,0,0,,0,Jae Crowder,203109,Devin Booker,1626164,Dario Saric,203967,Cameron Payne,1626166,Cameron Johnson,1629661,Michael Porter Jr.,1629008,Aaron Gordon,203932,Nikola Jokic,203999,Austin Rivers,203085,Facundo Campazzo,1630267,0,0,0,0,0,0,0,0,0,0,0,0,f,f,f,f,f,f
42000232,95,8,0,1,9:48 PM,4:00,SUB: Payne FOR Bridges,,,,None,4,1628969,Mikal Bridges,1610612756,Phoenix,Suns,PHX,4,1626166,Cameron Payne,1610612756,Phoenix,Suns,PHX,0,0,,,,,,0,PHX,DEN,1610612756,1610612743,2021-06-09 00:00:00,2021,PHX,substitution,,,0,,480,0,0,0,0,0,0,0,,0,Jae Crowder,203109,Devin Booker,1626164,Chris Paul,101108,Dario Saric,203967,Cameron Payne,1626166,Michael Porter Jr.,1629008,Aaron Gordon,203932,Nikola Jokic,203999,Austin Rivers,203085,Facundo Campazzo,1630267,0,0,0,0,0,0,0,0,0,0,0,0,f,f,f,f,f,f
42000232,94,8,0,1,9:48 PM,4:00,SUB: Saric FOR Ayton,,,,None,4,1629028,Deandre Ayton,1610612756,Phoenix,Suns,PHX,4,203967,Dario Saric,1610612756,Phoenix,Suns,PHX,0,0,,,,,,0,PHX,DEN,1610612756,1610612743,2021-06-09 00:00:00,2021,PHX,substitution,,,0,,480,0,0,0,0,0,0,0,,0,Mikal Bridges,1628969,Jae Crowder,203109,Devin Booker,1626164,Chris Paul,101108,Dario Saric,203967,Michael Porter Jr.,1629008,Aaron Gordon,203932,Nikola Jokic,203999,Austin Rivers,203085,Facundo Campazzo,1630267,0,0,0,0,0,0,0,0,0,0,0,0,f,f,f,f,f,f
42000232,93,9,1,1,9:47 PM,4:00,SUNS Timeout: Regular (Full 2 Short 0),,,,None,2,1610612756,,,,,,0,0,,,,,,0,0,,,,,,0,PHX,DEN,1610612756,1610612743,2021-06-09 00:00:00,2021,PHX,team-timeout,,,0,,480,0,0,0,0,0,0,0,,0,Mikal Bridges,1628969,Jae Crowder,203109,Deandre Ayton,1629028,Devin Booker,1626164,Chris Paul,101108,Michael Porter Jr.,1629008,Aaron Gordon,203932,Nikola Jokic,203999,Austin Rivers,203085,Facundo Campazzo,1630267,0,0,0,0,0,0,0,0,0,0,0,0,f,f,f,f,f,f
42000232,92,1,97,1,9:47 PM,4:00,,,Jokic Tip Layup Shot (8 PTS),14 - 17,3,5,203999,Nikola Jokic,1610612743,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1,PHX,DEN,1610612756,1610612743,2021-06-09 00:00:00,2021,DEN,shot,,1,0,Tip Layup Shot,480,3,0,2,0,0,0,0,,1,Mikal Bridges,1628969,Jae Crowder,203109,Deandre Ayton,1629028,Devin Booker,1626164,Chris Paul,101108,Michael Porter Jr.,1629008,Aaron Gordon,203932,Nikola Jokic,203999,Austin Rivers,203085,Facundo Campazzo,1630267,0,1,1,1,0,0,0,0,0,2,2,0,t,f,t,f,f,f
42000232,91,4,0,1,9:47 PM,4:03,,,Jokic REBOUND (Off:2 Def:3),,None,5,203999,Nikola Jokic,1610612743,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1,PHX,DEN,1610612756,1610612743,2021-06-09 00:00:00,2021,DEN,rebound,,,0,,477,0,0,0,1,0,0,0,,0,Mikal Bridges,1628969,Jae Crowder,203109,Deandre Ayton,1629028,Devin Booker,1626164,Chris Paul,101108,Michael Porter Jr.,1629008,Aaron Gordon,203932,Nikola Jokic,203999,Austin Rivers,203085,Facundo Campazzo,1630267,0,0,0,0,0,0,0,0,0,0,0,0,f,f,f,f,f,f
42000232,90,2,2,1,9:47 PM,4:03,,,MISS Porter Jr. 25' 3PT Running Jump Shot,,None,5,1629008,Michael Porter Jr.,1610612743,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1,PHX,DEN,1610612756,1610612743,2021-06-09 00:00:00,2021,DEN,missed_shot,,0,0,Running Jump Shot,477,5,1,0,0,0,0,0,,0,Mikal Bridges,1628969,Jae Crowder,203109,Deandre Ayton,1629028,Devin Booker,1626164,Chris Paul,101108,Michael Porter Jr.,1629008,Aaron Gordon,203932,Nikola Jokic,203999,Austin Rivers,203085,Facundo Campazzo,1630267,0,0,0,1,0,1,0,0,0,0,0,0,t,f,f,f,f,f
42000232,89,4,0,1,9:47 PM,4:08,,,Jokic REBOUND (Off:1 Def:3),,None,5,203999,Nikola Jokic,1610612743,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1,PHX,DEN,1610612756,1610612743,2021-06-09 00:00:00,2021,DEN,rebound,,,0,,472,3,0,0,0,1,0,0,,0,Mikal Bridges,1628969,Jae Crowder,203109,Deandre Ayton,1629028,Devin Booker,1626164,Chris Paul,101108,Michael Porter Jr.,1629008,Aaron Gordon,203932,Nikola Jokic,203999,Austin Rivers,203085,Facundo Campazzo,1630267,1,0,0,0,0,0,0,0,0,0,0,0,f,f,f,f,f,f
42000232,88,2,3,1,9:47 PM,4:11,MISS Ayton 3' Hook Shot,,,,None,4,1629028,Deandre Ayton,1610612756,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1,PHX,DEN,1610612756,1610612743,2021-06-09 00:00:00,2021,PHX,missed_shot,,0,0,Hook Shot,469,15,0,0,0,0,0,0,,0,Mikal Bridges,1628969,Jae Crowder,203109,Deandre Ayton,1629028,Devin Booker,1626164,Chris Paul,101108,Michael Porter Jr.,1629008,Aaron Gordon,203932,Nikola Jokic,203999,Austin Rivers,203085,Facundo Campazzo,1630267,0,0,0,1,0,0,0,0,0,0,0,0,t,f,f,f,f,f
